,Product_title,Brand,Processor,Processor_Brand,RAM(GB),OS,Storage,Screen_size(inch),Price,FLipkart_price,Amazon_price,Croma_price,Ratings
4243,Lenovo V15 (82C500RQIH) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 256 GB SSD,15.6,49189,NA/OOS,NA/OOS,NA/OOS,
4244,Lenovo Ideapad Slim 3i (81WB00RUIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,57500,NA/OOS,NA/OOS,NA/OOS,
4245,Lenovo ThinkBook Plus (20TG004LIH) Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,13.3,112690,NA/OOS,NA/OOS,NA/OOS,
4246,Lenovo Ideapad S340 (81N700LXIN) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 8th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,57741,NA/OOS,NA/OOS,NA/OOS,4.5
4247,ASUS ROG Strix G731GT-H7160T Laptop (17.3 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 9th Gen ,Intel,8, Windows 10 , 512 GB SSD,17.3,79990,NA/OOS,NA/OOS,NA/OOS,4.4
4248,Lenovo V15 (82C500PXIH) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD),Lenovo, Core i3 10th Gen ,Intel,4, Windows 10 , 1 TB HDD,15.6,32990,NA/OOS,NA/OOS,NA/OOS,
4249,Lenovo V15 (82C500RPIH) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 256 GB SSD,15.6,46050,NA/OOS,NA/OOS,NA/OOS,
4250,Lenovo Thinkpad E14 (20RAS06E00) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 500 GB HDD),Lenovo, Core i3 10th Gen ,Intel,8, Windows 10 , 500 GB HDD,14,59500,NA/OOS,NA/OOS,NA/OOS,
4251,Lenovo Thinkpad E14 (20RAS1MD00) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 256 GB SSD,14,59990,NA/OOS,NA/OOS,NA/OOS,
4252,Lenovo Thinkpad E14 (20RAS1DB00) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB HDD 128 GB SSD,14,60490,NA/OOS,NA/OOS,NA/OOS,
4253,ASUS ROG Strix Hero II GL504GM-ES155T Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),ASUS, Core i7 8th Gen ,Intel,16, Windows 10 , 1 TB HDD 256 GB SSD,15.6,129791,NA/OOS,NA/OOS,NA/OOS,4.5
4254,ASUS ROG Strix Hero II GL504GM-ES152T Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),ASUS, Core i7 8th Gen ,Intel,16, Windows 10 , 1 TB HDD 256 GB SSD,15.6,129791,NA/OOS,NA/OOS,NA/OOS,4.5
4255,iball Slide PenBook Laptop (10.1 Inch | Atom Quad Core X5 | 2 GB | Windows 10 | 32 GB SSD),iball, Atom Quad Core X5 ,AMD,2, Windows 10 , 32 GB SSD,10.1,14999,NA/OOS,NA/OOS,NA/OOS,3.8
4256,Lenovo Ideapad S340 (81VV00K8IN) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,14,57990,NA/OOS,NA/OOS,NA/OOS,
4257,Lenovo Thinkpad E14 (20RA006JIG) Laptop (14 Inch | Core i5 10th Gen | 8 GB | DOS | 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, DOS , 256 GB SSD,14,59990,NA/OOS,NA/OOS,NA/OOS,
4258,Lenovo Thinkpad E14 (20RAS0Y300) Laptop (14 Inch | Core i5 10th Gen | 8 GB | DOS | 500 GB HDD),Lenovo, Core i5 10th Gen ,Intel,8, DOS , 500 GB HDD,14,61999,NA/OOS,NA/OOS,NA/OOS,
4259,Lenovo Ideapad S340 (81WL0052IN) Laptop (15.6 Inch | Core i5 10th Gen | 4 GB | Windows 10 | 1 TB HDD 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,4, Windows 10 , 1 TB HDD 256 GB SSD,15.6,63990,NA/OOS,NA/OOS,NA/OOS,
4260,Lenovo Thinkpad E14 (20RA006HIG) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 256 GB SSD,14,69990,NA/OOS,NA/OOS,NA/OOS,
4261,Lenovo Thinkpad L13 (20R3S0HB00) Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | DOS | 512 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, DOS , 512 GB SSD,13.3,75390,NA/OOS,NA/OOS,NA/OOS,
4262,Lenovo Thinkpad L13 (20R3S00F00) Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,13.3,88730,NA/OOS,NA/OOS,NA/OOS,
4263,HP Pavilion 15-AU118TX (Y4F81PA) Laptop (15.6 Inch | Core i7 7th gen | 8 GB | Windows 10 | 1 TB HDD),HP, Core i7 7th gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,69990,NA/OOS,NA/OOS,NA/OOS,3.7
4264,ASUS X507UB-EJ213T Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD),ASUS, Core i3 6th Gen ,Intel,4, Windows 10 , 1 TB HDD,15.6,35990,NA/OOS,NA/OOS,NA/OOS,4.1
4265,ASUS A555LF-XX362T Laptop (15.6 Inch | Core i3 5th Gen | 4 GB | Windows 10 | 1 TB HDD),ASUS, Core i3 5th Gen ,Intel,4, Windows 10 , 1 TB HDD,15.6,42000,NA/OOS,NA/OOS,NA/OOS,4.1
4266,Lenovo Miix 320 (80XF00DFIN) Netbook (10.1 Inch | Atom Quad Core X5 | 4 GB | Windows 10 | 128 GB SSD),Lenovo, Atom Quad Core X5 ,AMD,4, Windows 10 , 128 GB SSD,10.1,25489,NA/OOS,NA/OOS,NA/OOS,3.6
4267,ASUS ExpertBook B9450FA-BM0691T Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,132790,132790,NA/OOS,NA/OOS,4.5
4268,Lenovo Ideapad 330 (81DE0363IN) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD),Lenovo, Core i5 8th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,41522,NA/OOS,NA/OOS,NA/OOS,3.9
4269,HP 15s-fr1002tu (9DS53PA) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB SSD),HP, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB SSD,15.6,59050,NA/OOS,59050,NA/OOS,4.8
4270,ASUS X550LC-XX015H Laptop (15.6 Inch | Core i7 4th Gen | 4 GB | Windows 8 | 500 GB HDD),ASUS, Core i7 4th Gen ,Intel,4, Windows 8 , 500 GB HDD,15.6,60699,NA/OOS,NA/OOS,NA/OOS,4.3
4271,Lenovo Ideapad S340 (81VV00HEIN) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 1 TB HDD),Lenovo, Core i3 10th Gen ,Intel,8, Windows 10 , 1 TB HDD,14,49000,NA/OOS,NA/OOS,NA/OOS,4.6
4272,Lenovo Legion 5i (82AU004KIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,81490,NA/OOS,NA/OOS,NA/OOS,4.3
4273,MSI GF63 Thin 10SCSR-463IN Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),MSI, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,65250,NA/OOS,NA/OOS,NA/OOS,4
4274,Dell Alienware M15 R3 (D569919WIN9) Laptop (15.6 Inch | Core i9 10th Gen | 32 GB | Windows 10 | 1 TB SSD),Dell, Core i9 10th Gen ,Apple,32, Windows 10 , 1 TB SSD,15.6,356166,NA/OOS,NA/OOS,NA/OOS,4.6
4275,Lenovo Ideapad 110 (80TJ00BDIH) Laptop (15.6 Inch | AMD Quad Core A6 | 4 GB | DOS | 1 TB HDD),Lenovo, AMD Quad Core A6 ,AMD,4, DOS , 1 TB HDD,15.6,22150,NA/OOS,NA/OOS,NA/OOS,3.3
4276,Dell Inspiron 13 5378 (Z564502SIN9) Laptop (13.3 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 1 TB HDD),Dell, Core i7 7th Gen ,Intel,8, Windows 10 , 1 TB HDD,13.3,75195,NA/OOS,NA/OOS,NA/OOS,3.9
4277,Dell Inspiron 14 7490 (C567501WIN9) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),Dell, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,87990,NA/OOS,NA/OOS,NA/OOS,
4278,HP Envy 13-D115TU (V5D70PA) Laptop (13.3 Inch | Core i7 6th Gen | 8 GB | Windows 10 | 256 GB SSD),HP, Core i7 6th Gen ,Intel,8, Windows 10 , 256 GB SSD,13.3,79900,NA/OOS,NA/OOS,NA/OOS,4.5
4279,HP Omen 17-w250TX (1HQ37PA) Laptop (17.3 Inch | Core i7 7th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),HP, Core i7 7th Gen ,Intel,16, Windows 10 , 1 TB HDD 256 GB SSD,17.3,169990,NA/OOS,NA/OOS,NA/OOS,4
4280,AVITA Admiror NS14A5INF541 Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD),AVITA, Core i5 8th Gen ,Intel,8, Windows 10 , 256 GB SSD,14,61990,NA/OOS,NA/OOS,NA/OOS,
4281,Lenovo Yoga 920 (80Y8S00100) Laptop (13.9 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD),Lenovo, Core i7 8th Gen ,Intel,16, Windows 10 , 512 GB SSD,13.9,69994,NA/OOS,NA/OOS,NA/OOS,
4282,Lenovo Yoga Slim 7 14IIL05 (82A100ECIN) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD),Lenovo, Core i7 10th Gen ,Intel,16, Windows 10 , 1 TB SSD,14,101540,NA/OOS,101540,NA/OOS,
4283,ASUS X200LA-KX034D Laptop (11.6 Inch | Core i3 4th Gen | 4 GB | DOS | 500 GB HDD),ASUS, Core i3 4th Gen ,Intel,4, DOS , 500 GB HDD,11.6,28990,NA/OOS,NA/OOS,NA/OOS,4.2
4284,ASUS X552EA-SX006D Laptop (15.6 Inch | APU Quad Core A4 | 4 GB | DOS | 500 GB HDD),ASUS, APU Quad Core A4 ,AMD,4, DOS , 500 GB HDD,15.6,100000,NA/OOS,NA/OOS,NA/OOS,4.2
4285,Lenovo Yoga Book 530 (81EK00ACIN) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 8th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,83990,NA/OOS,NA/OOS,NA/OOS,3.8
4286,Acer Aspire ES1-512 (NX.MRWSI.002) Laptop (15.6 Inch | Celeron Dual Core 4th Gen | 2 GB | Windows 8.1 | 500 GB HDD),Acer, Celeron Dual Core 4th Gen ,AMD,2, Windows 8.1 , 500 GB HDD,15.6,22999,NA/OOS,NA/OOS,NA/OOS,3.8
4287,Lenovo Thinkpad P53 (20QQS2Y500) Laptop (15.6 Inch | Core i7 9th Gen | 64 GB | Windows 10 | 1 TB SSD),Lenovo, Core i7 9th Gen ,Intel,64, Windows 10 , 1 TB SSD,15.6,199490,NA/OOS,NA/OOS,NA/OOS,4.2
4288,ASUS E402YA-GA067T Laptop (14 Inch | AMD Quad Core E2 | 4 GB | Windows 10 | 1 TB HDD),ASUS, AMD Quad Core E2 ,AMD,4, Windows 10 , 1 TB HDD,14,22975,NA/OOS,NA/OOS,NA/OOS,
4289,ASUS Vivobook KM513IA-EJ398T Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),ASUS, AMD Octa Core Ryzen 7 ,AMD,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,64500,NA/OOS,NA/OOS,NA/OOS,
4290,HP Elitebook 840 G7 (243Y2PA) Laptop (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 512 GB SSD),HP, Core i7 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,125648,NA/OOS,NA/OOS,NA/OOS,
4291,ASUS X553MA-XX233D Laptop (15.6 Inch | Celeron Quad Core | 2 GB | DOS | 500 GB HDD),ASUS, Celeron Quad Core ,AMD,2, DOS , 500 GB HDD,15.6,19600,NA/OOS,NA/OOS,NA/OOS,4
